ID_Produksi,Tanggal,Shift,ID_Mesin,ID_Operator,ID_Material,Qty_Produksi,Qty_OK,Qty_NG,Setting_Speed_RPM,Suhu_Mesin_Celsius,Durasi_Jam
TRX-PRD-005594,2026-05-24,Shift C,MC-008,OP-018,MAT-014,593,565,28,1000,64.3,5.28
TRX-PRD-005595,2026-05-09,Shift B,MC-007,OP-040,MAT-008,1514,1453,61,1600,84.7,7.56
TRX-PRD-005596,2026-05-25,Shift C,MC-014,OP-023,MAT-013,2980,2954,26,800,86.0,5.96
TRX-PRD-005597,2026-04-12,Shift C,MC-008,OP-044,MAT-012,2610,2567,43,800,60.5,7.24
TRX-PRD-005598,2026-05-03,Shift C,MC-010,OP-020,MAT-012,507,497,10,800,59.8,4.9
TRX-PRD-005599,2026-04-12,Shift C,MC-008,OP-029,MAT-013,574,564,10,1300,91.5,4.78
TRX-PRD-005600,2026-04-26,Shift B,MC-014,OP-017,MAT-005,1342,1275,67,1000,62.2,5.0
TRX-PRD-005601,2026-04-25,Shift A,MC-012,OP-002,MAT-005,2756,2709,47,1000,69.4,6.16
TRX-PRD-005602,2026-06-25,Shift B,MC-014,OP-055,MAT-003,2889,2342,547,1200,72.9,5.92
TRX-PRD-005603,2026-04-01,Shift B,MC-003,OP-021,MAT-012,2855,2675,180,1700,72.1,6.31
TRX-PRD-005604,2026-06-16,Shift A,MC-003,OP-024,MAT-014,2384,2337,47,1700,83.8,7.63
TRX-PRD-005605,2026-04-25,Shift B,MC-014,OP-050,MAT-010,1554,1291,263,1700,84.9,5.87
TRX-PRD-005606,2026-05-15,Shift C,MC-009,OP-023,MAT-005,2902,2857,45,1000,78.7,5.4
TRX-PRD-005607,2026-04-02,Shift A,MC-005,OP-039,MAT-003,1822,1782,40,1600,78.7,4.91
TRX-PRD-005608,2026-04-10,Shift C,MC-012,OP-044,MAT-006,2560,2526,34,1500,74.6,4.9
TRX-PRD-005609,2026-04-13,Shift A,MC-012,OP-015,MAT-014,2025,2003,22,1200,87.8,5.38
TRX-PRD-005610,2026-04-18,Shift B,MC-012,OP-018,MAT-002,1591,1351,240,1300,62.8,6.91
TRX-PRD-005611,2026-05-16,Shift C,MC-004,OP-014,MAT-008,1996,1952,44,1800,66.7,5.76
TRX-PRD-005612,2026-04-11,Shift B,MC-009,OP-034,MAT-004,1733,1291,442,1700,79.8,5.33
TRX-PRD-005613,2026-05-23,Shift A,MC-013,OP-054,MAT-009,1451,1424,27,1500,81.3,6.14
TRX-PRD-005614,2026-05-22,Shift C,MC-010,OP-057,MAT-012,1689,1640,49,1700,82.0,6.46
TRX-PRD-005615,2026-06-08,Shift A,MC-008,,MAT-001,1833,1816,17,1300,50.8,6.39
TRX-PRD-005616,2026-06-05,Shift C,MC-002,OP-004,MAT-014,2428,2322,106,1300,86.6,4.47
TRX-PRD-005617,2026-06-02,Shift C,MC-003,OP-019,MAT-005,789,782,7,1800,73.5,4.19
TRX-PRD-005618,2026-04-20,Shift A,MC-001,OP-007,MAT-004,1114,1087,27,1200,85.2,7.5
TRX-PRD-005619,2026-06-19,Shift A,MC-006,OP-031,MAT-005,1659,1642,17,1800,81.3,5.77
TRX-PRD-005620,2026-05-30,Shift C,MC-014,OP-025,MAT-008,2382,2350,32,1000,68.1,4.09
TRX-PRD-005621,2026-05-17,Shift B,MC-008,OP-012,MAT-011,2039,1954,85,1000,79.3,5.72
TRX-PRD-005622,2026-06-04,Shift C,MC-004,OP-055,MAT-009,1036,996,40,1600,76.7,6.42
TRX-PRD-005623,2026-04-23,Shift C,MC-009,OP-044,MAT-008,2809,2773,36,800,94.9,4.71
TRX-PRD-005624,2026-04-06,Shift A,MC-002,OP-035,MAT-013,2774,2721,53,1000,83.8,5.91
TRX-PRD-005625,2026-04-01,Shift A,MC-007,OP-014,MAT-013,918,905,13,1300,66.3,5.68
TRX-PRD-005626,2026-05-31,Shift C,MC-005,OP-042,MAT-013,2716,2683,33,1200,73.8,6.0
TRX-PRD-005627,2026-03-31,Shift C,MC-002,OP-031,MAT-003,739,730,9,800,70.1,4.74
TRX-PRD-005628,2026-06-08,Shift C,MC-009,OP-043,MAT-002,1128,1106,22,1500,80.5,6.47
TRX-PRD-005629,2026-06-20,Shift B,MC-013,OP-055,MAT-004,899,629,270,1800,83.9,6.98
TRX-PRD-005630,2026-04-03,Shift B,MC-004,OP-056,MAT-008,2203,1893,310,1500,71.5,5.21
TRX-PRD-005631,2026-06-19,Shift A,MC-010,OP-042,MAT-014,908,897,11,1500,75.3,4.27
TRX-PRD-005632,2026-04-16,Shift A,MC-012,OP-054,MAT-006,1522,1487,35,1600,75.2,6.28
TRX-PRD-005633,2026-04-02,Shift B,MC-007,OP-025,MAT-006,2883,2706,177,1300,59.8,4.22
TRX-PRD-005634,2026-04-09,Shift A,MC-008,OP-015,MAT-012,2991,2935,56,1800,85.0,7.45
TRX-PRD-005635,2026-05-10,Shift B,MC-012,OP-046,MAT-003,1877,1540,337,1300,75.0,7.25
TRX-PRD-005636,2026-06-20,Shift A,MC-013,OP-022,MAT-005,1669,1593,76,1600,54.3,6.5
TRX-PRD-005637,2026-04-28,Shift C,MC-008,OP-046,MAT-005,2252,2149,103,1800,75.4,4.59
TRX-PRD-005638,2026-06-15,Shift B,MC-011,OP-056,MAT-001,2317,1996,321,1600,80.1,5.63
TRX-PRD-005639,2026-06-05,Shift A,MC-007,OP-035,MAT-010,1724,1710,14,800,68.4,6.31
TRX-PRD-005640,2026-04-01,Shift B,MC-008,OP-018,MAT-012,956,814,142,1800,67.9,6.13
TRX-PRD-005641,2026-04-24,Shift B,MC-005,OP-048,MAT-011,1246,1065,181,1000,81.8,6.45
TRX-PRD-005642,2026-05-15,Shift B,MC-011,OP-046,MAT-005,790,613,177,1500,56.4,7.23
TRX-PRD-005643,2026-06-04,Shift A,MC-006,OP-003,MAT-003,2930,2864,66,1300,67.4,7.61
TRX-PRD-005644,2026-04-07,Shift B,MC-013,OP-038,MAT-004,2201,1741,460,1300,83.3,6.94
TRX-PRD-005645,2026-05-11,Shift B,MC-007,OP-009,MAT-013,1576,1208,368,1300,79.8,6.79
TRX-PRD-005646,2026-05-29,Shift B,MC-004,OP-011,MAT-014,768,580,188,800,86.0,7.3
TRX-PRD-005647,2026-05-08,Shift B,MC-011,OP-011,MAT-010,2126,1774,352,1000,66.6,5.69
TRX-PRD-005648,2026-04-03,Shift B,MC-012,OP-032,MAT-009,1810,1703,107,1300,61.2,6.36
TRX-PRD-005649,2026-06-21,Shift B,MC-009,OP-057,MAT-007,2609,2229,380,800,73.8,5.32
TRX-PRD-005650,2026-04-10,Shift B,MC-013,OP-057,MAT-011,1740,1264,476,1800,74.7,4.72
TRX-PRD-005651,2026-05-27,Shift B,MC-009,OP-046,MAT-005,2453,1882,571,1800,-43.0,4.16
TRX-PRD-005652,2026-06-17,Shift C,MC-012,OP-047,MAT-011,1281,1258,23,1500,65.4,5.49
TRX-PRD-005653,2026-05-20,Shift A,MC-012,OP-014,MAT-012,1995,1948,47,1500,87.8,7.84
TRX-PRD-005654,2026-05-08,Shift B,MC-003,,MAT-002,1910,1559,351,1700,75.5,5.6
TRX-PRD-005655,2026-06-15,Shift B,MC-002,OP-005,MAT-003,2345,2249,96,1200,-41.7,6.23
TRX-PRD-005656,2026-04-29,Shift B,MC-014,OP-037,MAT-013,1636,1583,53,1700,-39.8,7.9
TRX-PRD-005657,2026-05-18,Shift B,MC-010,OP-027,MAT-006,1847,1582,265,1300,71.8,4.81
TRX-PRD-005658,2026-04-25,Shift A,MC-002,OP-051,MAT-003,1964,1925,39,1500,72.7,7.72
TRX-PRD-005659,2026-06-23,Shift A,MC-013,OP-001,MAT-013,2113,2080,33,1700,85.2,4.83
TRX-PRD-005660,2026-05-30,Shift B,MC-012,OP-011,MAT-001,1121,835,286,1000,-44.9,4.08
TRX-PRD-005661,2026-04-18,Shift C,MC-007,OP-007,MAT-001,2581,2531,50,1700,83.7,5.23
TRX-PRD-005662,2026-06-15,Shift C,MC-010,OP-035,MAT-003,2524,2494,30,1800,84.0,5.38
TRX-PRD-005663,2026-04-15,Shift C,MC-010,OP-014,MAT-013,848,842,6,1200,75.9,7.51
TRX-PRD-005664,2026-04-11,Shift B,MC-004,OP-048,MAT-010,1140,854,286,1800,76.7,6.37
TRX-PRD-005665,2026-05-17,Shift C,MC-002,OP-014,MAT-010,1277,1255,22,1300,85.0,4.44
TRX-PRD-005666,2026-06-21,Shift A,MC-013,OP-056,MAT-008,1702,1626,76,1500,73.5,6.16
TRX-PRD-005667,2026-05-04,Shift C,MC-007,OP-034,MAT-012,1824,1762,62,800,63.8,7.04
TRX-PRD-005668,2026-04-22,Shift A,MC-003,OP-027,MAT-006,1426,1386,40,1500,68.1,5.51
TRX-PRD-005669,2026-04-10,Shift C,MC-005,OP-011,MAT-013,1406,1366,40,1800,57.0,5.19
TRX-PRD-005670,2026-05-15,Shift A,MC-012,OP-033,MAT-010,2792,2772,20,1200,67.5,4.76
TRX-PRD-005671,2026-05-25,Shift C,MC-004,OP-039,MAT-001,1152,1140,12,1500,80.9,7.76
TRX-PRD-005672,2026-05-19,Shift A,MC-006,OP-031,MAT-001,778,772,6,1200,69.5,6.4
TRX-PRD-005673,2026-06-08,Shift C,MC-005,OP-012,MAT-006,2862,2800,62,1600,77.7,4.03
TRX-PRD-005674,2026-06-09,Shift B,MC-005,OP-056,MAT-010,1687,1423,264,1500,70.0,6.65
TRX-PRD-005675,2026-06-08,Shift A,MC-006,OP-018,MAT-001,1338,1312,26,1800,-18.0,5.81
TRX-PRD-005676,2026-04-28,Shift C,MC-011,OP-002,MAT-003,773,758,15,1200,86.3,4.4
TRX-PRD-005677,2026-03-28,Shift A,MC-007,OP-042,MAT-006,1090,1076,14,1000,71.4,4.24
TRX-PRD-005678,2026-05-03,Shift B,MC-006,OP-038,MAT-006,2275,1815,460,1700,56.1,4.73
TRX-PRD-005679,2026-06-15,Shift A,MC-012,,MAT-002,2384,2354,30,1000,-67.9,7.85
TRX-PRD-005680,2026-05-15,Shift B,MC-010,OP-018,MAT-014,2185,1886,299,800,73.6,4.04
TRX-PRD-005681,2026-05-15,Shift A,MC-009,OP-013,MAT-006,2648,2592,56,1300,52.7,6.53
TRX-PRD-005682,2026-06-09,Shift B,MC-011,OP-046,MAT-006,1068,940,128,800,80.3,5.93
TRX-PRD-005683,2026-04-02,Shift A,MC-004,OP-039,MAT-008,1518,1497,21,1200,81.0,4.85
TRX-PRD-005684,2026-04-17,Shift B,MC-012,OP-038,MAT-003,2116,1697,419,1200,74.1,5.35
TRX-PRD-005685,2026-05-21,Shift C,MC-004,OP-044,MAT-004,1060,1047,13,1300,94.4,4.29
TRX-PRD-005686,2026-05-19,Shift A,MC-008,OP-002,MAT-001,2966,2916,50,1600,67.5,7.6
TRX-PRD-005687,2026-04-07,Shift B,MC-012,OP-022,MAT-008,930,746,184,800,74.3,4.48
TRX-PRD-005688,2026-03-30,Shift A,MC-005,OP-027,MAT-013,677,660,17,800,74.6,6.35
TRX-PRD-005689,2026-04-27,Shift C,MC-001,OP-053,MAT-009,2469,2416,53,1700,92.2,6.67
TRX-PRD-005690,2026-05-17,Shift B,MC-009,OP-038,MAT-003,2402,1900,502,1800,93.7,5.41
TRX-PRD-005691,2026-05-09,Shift B,MC-007,OP-026,MAT-010,1218,1170,48,1800,75.0,4.09
TRX-PRD-005692,2026-06-13,Shift A,MC-013,OP-012,MAT-014,2307,2260,47,1500,74.4,4.55
TRX-PRD-005693,2026-04-20,Shift C,MC-003,OP-037,MAT-010,1955,1927,28,1200,70.0,7.17
TRX-PRD-005694,2026-05-02,Shift B,MC-008,OP-011,MAT-001,1410,1114,296,1600,77.9,5.99
TRX-PRD-005695,2026-06-15,Shift A,MC-003,OP-005,MAT-004,2619,2596,23,1700,74.6,4.85
TRX-PRD-005696,2026-04-15,Shift C,MC-002,OP-030,MAT-004,1393,1372,21,1800,78.1,5.19
TRX-PRD-005697,2026-05-28,Shift C,MC-011,OP-053,MAT-013,2279,2209,70,1600,81.5,5.42
TRX-PRD-005698,2026-04-15,Shift B,MC-013,OP-053,MAT-013,2090,1659,431,1000,85.6,6.55
TRX-PRD-005699,2026-06-06,Shift B,MC-004,OP-004,MAT-008,2589,2077,512,1600,71.7,7.72
TRX-PRD-005700,2026-05-01,Shift B,MC-011,OP-059,MAT-010,2646,2528,118,1300,63.1,5.87
TRX-PRD-005701,2026-04-11,Shift B,MC-008,OP-046,MAT-002,906,804,102,1600,71.8,5.41
TRX-PRD-005702,2026-04-09,Shift A,MC-005,OP-010,MAT-007,2981,2935,46,1700,58.5,4.35
TRX-PRD-005703,2026-06-07,Shift B,MC-001,OP-011,MAT-009,2295,1736,559,1200,75.1,7.62
TRX-PRD-005704,2026-04-07,Shift C,MC-007,OP-019,MAT-006,2162,2134,28,1200,88.5,5.04
TRX-PRD-005705,2026-04-04,Shift B,MC-006,OP-011,MAT-013,2472,2127,345,1700,84.1,5.37
TRX-PRD-005706,2026-04-28,Shift B,MC-003,OP-047,MAT-012,775,728,47,1500,72.0,4.33
TRX-PRD-005707,2026-03-28,Shift C,MC-011,OP-015,MAT-002,631,621,10,1800,65.9,4.5
TRX-PRD-005708,2026-05-24,Shift B,MC-014,OP-010,MAT-004,646,614,32,1300,66.2,6.03
TRX-PRD-005709,2026-06-08,Shift C,MC-011,OP-029,MAT-005,1337,1323,14,1000,73.5,7.1
TRX-PRD-005710,2026-04-07,Shift C,MC-011,OP-035,MAT-014,773,758,15,1000,67.5,5.55
TRX-PRD-005711,2026-05-25,Shift C,MC-011,OP-049,MAT-009,1357,1339,18,1600,-21.1,5.28
TRX-PRD-005712,2026-05-04,Shift B,MC-004,,MAT-002,1108,982,126,1600,70.1,5.77
TRX-PRD-005713,2026-06-09,Shift B,MC-004,OP-034,MAT-011,587,448,139,1600,84.2,4.03
TRX-PRD-005714,2026-05-19,Shift A,MC-008,OP-060,MAT-011,2075,2058,17,1200,86.5,5.08
TRX-PRD-005715,2026-05-19,Shift B,MC-002,OP-027,MAT-006,1458,1084,374,1500,68.1,4.03
TRX-PRD-005716,2026-05-26,Shift C,MC-013,OP-039,MAT-014,1524,1514,10,1600,73.0,6.07
TRX-PRD-005717,2026-05-09,Shift B,MC-001,OP-022,MAT-012,2480,2204,276,1700,65.1,4.52
TRX-PRD-005718,2026-06-06,Shift C,MC-007,,MAT-003,2337,2277,60,1300,72.9,6.92
TRX-PRD-005719,2026-05-03,Shift A,MC-005,OP-010,MAT-010,656,644,12,1700,88.1,5.19
TRX-PRD-005720,2026-04-15,Shift A,MC-014,OP-004,MAT-007,1354,1318,36,1500,63.6,7.34
TRX-PRD-005721,2026-05-29,Shift A,MC-011,OP-057,MAT-008,1916,1878,38,1500,75.9,4.92
TRX-PRD-005722,2026-04-27,Shift B,MC-012,OP-049,MAT-003,1775,1678,97,1700,82.4,7.86
TRX-PRD-005723,2026-06-19,Shift B,MC-004,OP-014,MAT-014,1405,1351,54,1600,-66.2,7.83
TRX-PRD-005724,2026-04-20,Shift B,MC-008,OP-034,MAT-010,530,409,121,1300,65.0,5.02
TRX-PRD-005725,2026-04-11,Shift A,MC-008,OP-030,MAT-008,2511,2486,25,1600,87.2,4.73
TRX-PRD-005726,2026-04-07,Shift C,MC-011,OP-022,MAT-005,550,533,17,1200,71.0,7.88
TRX-PRD-005727,2026-04-14,Shift C,MC-001,OP-020,MAT-009,2460,2431,29,1300,61.9,5.49
TRX-PRD-005728,2026-04-23,Shift B,MC-001,OP-009,MAT-011,2184,1917,267,1300,76.9,5.61
TRX-PRD-005729,2026-05-20,Shift B,MC-011,OP-036,MAT-009,2037,1948,89,1500,74.9,6.42
TRX-PRD-005730,2026-05-28,Shift B,MC-006,OP-020,MAT-005,1703,1639,64,1600,85.4,4.99
TRX-PRD-005731,2026-04-17,Shift B,MC-008,OP-056,MAT-006,2881,2134,747,1500,78.9,4.62
TRX-PRD-005732,2026-04-23,Shift A,MC-011,OP-044,MAT-002,2128,2113,15,1700,65.4,4.98
TRX-PRD-005733,2026-05-05,Shift A,MC-009,OP-009,MAT-006,1563,1525,38,1000,72.8,4.69
TRX-PRD-005734,2026-06-13,Shift C,MC-008,OP-031,MAT-005,2850,2817,33,1000,94.1,6.7
TRX-PRD-005735,2026-06-22,Shift A,MC-001,OP-032,MAT-008,2125,2085,40,1600,65.6,4.73
TRX-PRD-005736,2026-05-21,Shift B,MC-011,OP-052,MAT-008,1960,1889,71,1300,90.9,4.8
TRX-PRD-005737,2026-04-28,Shift A,MC-006,OP-014,MAT-004,1405,1389,16,1500,75.4,5.3
TRX-PRD-005738,2026-05-09,Shift A,MC-012,OP-058,MAT-004,715,680,35,1500,81.6,4.15
TRX-PRD-005739,2026-06-08,Shift B,MC-007,OP-048,MAT-005,2812,2427,385,1300,82.7,7.69
TRX-PRD-005740,2026-04-30,Shift A,MC-007,OP-051,MAT-010,1338,1327,11,1200,59.1,4.66
TRX-PRD-005741,2026-06-14,Shift A,MC-005,OP-041,MAT-013,1887,1854,33,1200,80.2,6.08
TRX-PRD-005742,2026-04-25,Shift A,MC-012,,MAT-009,2227,2206,21,1800,58.0,7.54
TRX-PRD-005743,2026-04-30,Shift C,MC-008,OP-037,MAT-008,1316,1300,16,1200,-36.6,4.25
TRX-PRD-005744,2026-04-08,Shift C,MC-007,OP-023,MAT-011,2746,2687,59,1200,74.3,6.41
TRX-PRD-005745,2026-06-21,Shift A,MC-012,OP-005,MAT-006,1435,1415,20,1800,52.7,7.27
TRX-PRD-005746,2026-05-11,Shift C,MC-002,OP-051,MAT-013,2899,2865,34,1500,82.3,6.79
TRX-PRD-005747,2026-06-04,Shift B,MC-011,OP-010,MAT-005,1190,1149,41,1700,86.9,4.52
TRX-PRD-005748,2026-05-23,Shift A,MC-005,OP-007,MAT-014,1181,1172,9,1600,77.0,7.39
TRX-PRD-005749,2026-05-31,Shift B,MC-013,OP-027,MAT-009,972,795,177,800,78.4,5.38
TRX-PRD-005750,2026-06-23,Shift A,MC-002,OP-049,MAT-001,621,608,13,1500,86.8,6.33
TRX-PRD-005751,2026-04-19,Shift A,MC-001,OP-013,MAT-006,1563,1531,32,1800,81.8,5.6
TRX-PRD-005752,2026-04-26,Shift A,MC-006,OP-009,MAT-009,2281,2207,74,1700,62.1,4.21
TRX-PRD-005753,2026-06-22,Shift C,MC-012,OP-039,MAT-004,1819,1798,21,1500,81.0,7.32
TRX-PRD-005754,2026-05-16,Shift A,MC-012,OP-014,MAT-006,2828,2804,24,1500,93.6,6.01
TRX-PRD-005755,2026-05-29,Shift B,MC-010,OP-045,MAT-007,1657,1586,71,1500,93.2,4.7
TRX-PRD-005756,2026-04-16,Shift A,MC-010,OP-003,MAT-011,1336,1325,11,1800,76.9,5.57
TRX-PRD-005757,2026-05-26,Shift A,MC-006,OP-035,MAT-013,1359,1332,27,1700,65.7,4.98
TRX-PRD-005758,2026-06-02,Shift C,MC-009,OP-005,MAT-008,920,913,7,1700,68.7,6.48
TRX-PRD-005759,2026-05-02,Shift B,MC-006,OP-038,MAT-001,715,558,157,1700,64.7,4.47
TRX-PRD-005760,2026-05-15,Shift B,MC-005,OP-021,MAT-013,2599,2447,152,1600,76.5,4.18
TRX-PRD-005761,2026-05-22,Shift C,MC-009,OP-047,MAT-007,2361,2345,16,1800,79.5,5.33
TRX-PRD-005762,2026-04-14,Shift A,MC-008,OP-019,MAT-001,1429,1414,15,1700,77.7,7.5
TRX-PRD-005763,2026-06-09,Shift B,MC-003,OP-050,MAT-009,2126,1821,305,1000,68.3,6.89
TRX-PRD-005764,2026-06-18,Shift C,MC-005,OP-017,MAT-009,1317,1295,22,1800,75.3,4.03
TRX-PRD-005765,2026-04-24,Shift B,MC-008,OP-011,MAT-009,2730,2088,642,800,78.1,7.82
TRX-PRD-005766,2026-04-11,Shift C,MC-001,OP-036,MAT-006,2047,2027,20,1600,88.0,4.88
TRX-PRD-005767,2026-05-16,Shift C,MC-004,OP-017,MAT-009,964,946,18,1300,57.8,4.57
TRX-PRD-005768,2026-06-20,Shift C,MC-003,OP-005,MAT-013,1249,1226,23,1000,78.1,5.97
TRX-PRD-005769,2026-06-09,Shift B,MC-003,OP-004,MAT-008,2805,2411,394,1300,62.3,4.18
TRX-PRD-005770,2026-04-08,Shift A,MC-004,OP-039,MAT-010,1391,1381,10,1800,76.6,6.83
TRX-PRD-005771,2026-05-11,Shift B,MC-002,OP-022,MAT-014,1031,802,229,1200,90.1,4.27
TRX-PRD-005772,2026-04-23,Shift B,MC-012,OP-029,MAT-005,528,493,35,1600,70.9,6.9
TRX-PRD-005773,2026-05-27,Shift C,MC-010,OP-007,MAT-010,1136,1120,16,1200,62.1,7.93
TRX-PRD-005774,2026-06-10,Shift B,MC-005,OP-045,MAT-013,2272,2181,91,1300,82.3,6.2
TRX-PRD-005775,2026-06-24,Shift A,MC-011,OP-021,MAT-014,1463,1435,28,1700,64.4,6.99
TRX-PRD-005776,2026-04-22,Shift C,MC-007,OP-026,MAT-001,1662,1644,18,1800,78.9,4.31
TRX-PRD-005777,2026-05-03,Shift C,MC-007,OP-029,MAT-009,955,936,19,1000,-32.3,6.8
TRX-PRD-005778,2026-06-14,Shift B,MC-011,OP-018,MAT-004,760,608,152,1800,80.5,6.32
TRX-PRD-005779,2026-05-10,Shift C,MC-009,OP-060,MAT-001,763,755,8,800,67.3,6.24
TRX-PRD-005780,2026-06-02,Shift C,MC-001,OP-014,MAT-012,1080,1068,12,1800,73.6,6.96
TRX-PRD-005781,2026-06-02,Shift A,MC-001,OP-054,MAT-005,1595,1574,21,1000,-73.0,7.79
TRX-PRD-005782,2026-04-23,Shift A,MC-005,OP-013,MAT-008,1694,1651,43,1200,81.3,7.03
TRX-PRD-005783,2026-04-08,Shift C,MC-009,OP-047,MAT-012,2545,2503,42,800,76.3,6.34
TRX-PRD-005784,2026-05-31,Shift C,MC-004,OP-005,MAT-006,2298,2258,40,1000,80.1,4.37
TRX-PRD-005785,2026-05-04,Shift B,MC-012,OP-049,MAT-003,1482,1424,58,1500,71.1,4.11
TRX-PRD-005786,2026-04-16,Shift C,MC-005,OP-018,MAT-010,2097,2015,82,1300,65.3,7.67
TRX-PRD-005787,2026-04-17,Shift B,MC-009,OP-025,MAT-009,2419,2345,74,1800,72.2,7.34
TRX-PRD-005788,2026-06-05,Shift B,MC-002,OP-056,MAT-008,1265,890,375,1700,72.4,7.48
TRX-PRD-005789,2026-05-05,Shift A,MC-010,OP-032,MAT-009,860,853,7,800,87.0,6.75
TRX-PRD-005790,2026-05-06,Shift A,MC-012,OP-044,MAT-003,1909,1877,32,1200,82.0,5.55
TRX-PRD-005791,2026-04-09,Shift A,MC-007,OP-014,MAT-006,986,979,7,1600,64.4,7.57
TRX-PRD-005792,2026-05-31,Shift B,MC-001,OP-052,MAT-001,1993,1877,116,1500,53.2,4.1
TRX-PRD-005793,2026-04-02,Shift B,MC-011,OP-046,MAT-001,1561,1368,193,1200,79.6,7.04
TRX-PRD-005794,2026-05-28,Shift A,MC-001,OP-039,MAT-014,2307,2268,39,1600,74.2,5.55
TRX-PRD-005795,2026-04-17,Shift A,MC-012,OP-023,MAT-004,1445,1417,28,1300,62.1,6.61
TRX-PRD-005796,2026-04-19,Shift C,MC-002,OP-019,MAT-008,561,550,11,800,81.6,7.3
TRX-PRD-005797,2026-05-07,Shift B,MC-004,OP-046,MAT-008,1770,1285,485,1000,79.9,7.33
TRX-PRD-005798,2026-05-14,Shift B,MC-001,OP-057,MAT-009,2110,1596,514,800,79.5,5.52
TRX-PRD-005799,2026-05-06,Shift A,MC-014,OP-020,MAT-005,2895,2851,44,1000,84.4,6.59
TRX-PRD-005800,2026-05-31,Shift B,MC-014,OP-038,MAT-008,1672,1241,431,1700,70.3,6.89
TRX-PRD-005801,2026-04-22,Shift C,MC-001,OP-002,MAT-001,1888,1852,36,1000,78.6,5.44
TRX-PRD-005802,2026-06-01,Shift C,MC-004,OP-001,MAT-007,1013,1003,10,1200,91.7,7.35
TRX-PRD-005803,2026-06-20,Shift A,MC-012,OP-034,MAT-010,1530,1457,73,1300,76.8,4.78
TRX-PRD-005804,2026-04-24,Shift A,MC-014,OP-044,MAT-014,1945,1926,19,1600,87.9,6.21
TRX-PRD-005805,2026-06-20,Shift A,MC-003,OP-001,MAT-001,2032,2002,30,1300,80.4,5.19
TRX-PRD-005806,2026-05-30,Shift C,MC-011,OP-039,MAT-002,1369,1355,14,1200,74.7,6.97
TRX-PRD-005807,2026-05-17,Shift A,MC-009,OP-032,MAT-010,907,896,11,1500,75.3,6.52
TRX-PRD-005808,2026-04-02,Shift A,MC-005,OP-040,MAT-009,1424,1413,11,1500,-52.8,5.8
TRX-PRD-005809,2026-05-23,Shift C,MC-013,OP-053,MAT-012,627,598,29,1300,76.9,7.42
TRX-PRD-005810,2026-05-23,Shift C,MC-005,OP-053,MAT-006,1972,1900,72,1300,69.5,4.96
TRX-PRD-005811,2026-06-14,Shift C,MC-014,OP-046,MAT-006,1037,988,49,1700,101.7,4.74
TRX-PRD-005812,2026-06-20,Shift A,MC-001,OP-009,MAT-010,1308,1246,62,1800,80.4,5.34
TRX-PRD-005813,2026-06-05,Shift A,MC-004,OP-003,MAT-003,1095,1084,11,1800,64.0,5.07
TRX-PRD-005814,2026-06-21,Shift B,MC-008,OP-048,MAT-012,2616,1930,686,1500,73.3,7.66
TRX-PRD-005815,2026-05-11,Shift A,MC-009,OP-014,MAT-005,1242,1215,27,1000,67.7,6.34
TRX-PRD-005816,2026-06-04,Shift C,MC-005,,MAT-012,1640,1609,31,1500,68.9,6.6
TRX-PRD-005817,2026-04-20,Shift B,MC-010,OP-054,MAT-014,1314,1268,46,1200,-53.8,5.47
TRX-PRD-005818,2026-04-07,Shift C,MC-013,OP-060,MAT-013,1528,1511,17,1600,85.7,4.75
TRX-PRD-005819,2026-04-26,Shift A,MC-004,OP-054,MAT-002,1981,1944,37,1200,67.7,6.07
TRX-PRD-005820,2026-05-04,Shift A,MC-004,OP-056,MAT-005,546,534,12,1200,85.5,4.91
TRX-PRD-005821,2026-03-30,Shift A,MC-002,OP-020,MAT-002,975,963,12,1500,-67.5,5.38
TRX-PRD-005822,2026-06-09,Shift B,MC-013,OP-053,MAT-007,1380,1035,345,1500,85.0,6.96
TRX-PRD-005823,2026-05-03,Shift A,MC-001,,MAT-005,2461,2427,34,1600,65.9,4.08
TRX-PRD-005824,2026-06-01,Shift A,MC-004,OP-013,MAT-009,2786,2727,59,1000,79.1,4.32
TRX-PRD-005825,2026-05-25,Shift B,MC-010,,MAT-013,618,505,113,1800,45.6,7.32
TRX-PRD-005826,2026-04-15,Shift C,MC-002,OP-033,MAT-006,1705,1669,36,1200,77.8,5.74
TRX-PRD-005827,2026-06-02,Shift C,MC-004,OP-058,MAT-004,1183,1123,60,1300,65.4,7.06
TRX-PRD-005828,2026-04-13,Shift B,MC-005,OP-021,MAT-003,2453,2311,142,1500,-18.0,5.52
TRX-PRD-005829,2026-05-10,Shift B,MC-010,OP-022,MAT-001,1177,900,277,1300,92.0,4.99
TRX-PRD-005830,2026-03-31,Shift B,MC-009,OP-048,MAT-009,597,462,135,1600,80.6,7.15
TRX-PRD-005831,2026-04-29,Shift A,MC-009,OP-015,MAT-008,1591,1577,14,800,53.6,5.04
TRX-PRD-005832,2026-05-02,Shift B,MC-002,OP-060,MAT-014,770,739,31,1300,76.0,4.58
TRX-PRD-005833,2026-04-01,Shift B,MC-002,OP-038,MAT-004,1938,1563,375,1500,50.7,7.19
TRX-PRD-005834,2026-04-28,Shift B,MC-003,OP-046,MAT-014,2100,1711,389,1300,85.9,6.2
TRX-PRD-005835,2026-04-30,Shift A,MC-011,OP-040,MAT-011,953,943,10,800,75.7,7.66
